book,lex,sp,vs,vt,ctyp,ptyp,gloss
lev,ניחח,subs,,,,,smell of appeasement
lev,אזכרה,subs,,,,NP,memorial offering
lev,ל,prep,,,,PP,to
lev,יהוה,nmpr,,,,,YHWH
lev,ו,conj,,,WxYX,CP,and
lev,ה,art,,,Ptcp,CP,the
lev,יתר,verb,nif,ptca,,VP,remain
lev,מנ,prep,,,,PP,from
lev,אכל,verb,qal,impf,WxYX,VP,eat
lev,אהרנ,nmpr,,,,PrNP,Aaron
lev,ו,conj,,,,,and
lev,בנ,subs,,,,,son
lev,מצה,subs,,,xYq0,NP,matzah
lev,אכל,verb,nif,impf,,VP,eat
lev,ב,prep,,,,PP,in
lev,מקומ,subs,,,,,place
lev,קדושׁ,adjv,,,,,holy
lev,ב,prep,,,xYq0,PP,in
lev,חצר,subs,,,,,court
lev,אהל,subs,,,,,tent
lev,מועד,subs,,,,,appointment
lev,אכל,verb,qal,impf,,VP,eat
lev,לא,nega,,,xYq0,NegP,not
lev,אפה,verb,nif,impf,,VP,bake
lev,חמצ,subs,,,,NP,leaven
lev,חלק,subs,,,xQt0,NP,share
lev,נתנ,verb,qal,perf,,VP,give
lev,את,prep,,,,PP,<object marker>
lev,מנ,prep,,,,PP,from
lev,אשׁה,subs,,,,,fire offering
lev,קדשׁ,subs,,,NmCl,NP,holiness
lev,קדשׁ,subs,,,,,holiness
lev,היא,prps,,,,PPrP,she
lev,כ,prep,,,NmCl,PP,as
lev,ה,art,,,,,the
lev,חטאת,subs,,,,,sin
lev,ו,conj,,,,,and
lev,כ,prep,,,,,as
lev,ה,art,,,,,the
lev,אשׁמ,subs,,,,,guilt
lev,כל,subs,,,XYqt,NP,whole
lev,זכר,adjv,,,,,male
lev,ב,prep,,,,,in
lev,בנ,subs,,,,,son
lev,אהרנ,nmpr,,,,,Aaron
lev,אכל,verb,qal,impf,,VP,eat
lev,חק,subs,,,NmCl,NP,portion
lev,עולמ,subs,,,,,eternity
lev,ל,prep,,,,PP,to
lev,דור,subs,,,,,generation
lev,מנ,prep,,,,PP,from
lev,אשׁה,subs,,,,,fire offering
lev,יהוה,nmpr,,,,,YHWH
lev,כל,subs,,,XYqt,NP,whole
lev,אשׁר,conj,,,xYq0,CP,<relative>
lev,נגע,verb,qal,impf,,VP,touch
lev,ב,prep,,,,PP,in
lev,קדשׁ,verb,qal,impf,XYqt,VP,be holy
lev,ו,conj,,,WayX,CP,and
lev,דבר,verb,piel,wayq,,VP,speak
lev,יהוה,nmpr,,,,PrNP,YHWH
lev,אל,prep,,,,PP,to
lev,משׁה,nmpr,,,,,Moses
lev,ל,prep,,,InfC,VP,to
lev,אמר,verb,qal,infc,,,say
lev,זה,prde,,,NmCl,DPrP,this
lev,קרבנ,subs,,,,NP,offering
lev,אהרנ,nmpr,,,,,Aaron
lev,ו,conj,,,,,and
lev,בנ,subs,,,,,son
lev,אשׁר,conj,,,xYq0,CP,<relative>
lev,קרב,verb,hif,impf,,VP,approach
lev,ל,prep,,,,PP,to
lev,יהוה,nmpr,,,,,YHWH
lev,ב,prep,,,,PP,in
lev,יומ,subs,,,,,day
lev,משׁח,verb,nif,infc,InfC,VP,smear
lev,את,prep,,,,PP,<object marker>
lev,עשׂירי,adjv,,,Ellp,NP,tenth
lev,ה,art,,,,,the
lev,איפה,subs,,,,,ephah
lev,סלת,subs,,,,,wheat groat
lev,מנחה,subs,,,NmCl,NP,present
lev,תמיד,subs,,,,AdvP,continuity
lev,מחצית,subs,,,Ellp,NP,half
lev,ב,prep,,,,PP,in
lev,ה,art,,,,,the
lev,בקר,subs,,,,,morning
lev,ו,conj,,,Ellp,CP,and
lev,מחצית,subs,,,,NP,half
lev,ב,prep,,,,PP,in
lev,ה,art,,,,,the
lev,ערב,subs,,,,,evening
lev,על,prep,,,xYq0,PP,upon
lev,מחבת,subs,,,,,griddle
lev,ב,prep,,,,PP,in
lev,ה,art,,,,,the
lev,שׁמנ,subs,,,,,oil
lev,עשׂה,verb,nif,impf,,VP,make
lev,רבכ,verb,hof,ptcp,xYq0,NP,mix
lev,בוא,verb,hif,impf,,VP,come
lev,תפינימ,subs,,,xYq0,NP,<uncertain>
lev,מנחה,subs,,,,,present
lev,פת,subs,,,,,bit
lev,קרב,verb,hif,impf,,VP,approach
lev,ריח,subs,,,NmCl,NP,scent
lev,ניחח,subs,,,,,smell of appeasement
lev,ל,prep,,,,PP,to
lev,יהוה,nmpr,,,,,YHWH
lev,ו,conj,,,WXYq,CP,and
lev,ה,art,,,,NP,the
lev,כהנ,subs,,,,,priest
lev,ה,art,,,NmCl,NP,the
lev,משׁיח,subs,,,,,anointed
lev,תחת,subs,,,,PP,under part
lev,מנ,prep,,,,NP,from
lev,בנ,subs,,,,,son
lev,עשׂה,verb,qal,impf,WXYq,VP,make
lev,את,prep,,,,PP,<object marker>
lev,חק,subs,,,NmCl,NP,portion
lev,עולמ,subs,,,,,eternity
lev,ל,prep,,,,PP,to
lev,יהוה,nmpr,,,,,YHWH
lev,כליל,adjv,,,xYq0,AdvP,entire
lev,קטר,verb,hof,impf,,VP,smoke
lev,ו,conj,,,WXYq,CP,and
lev,כל,subs,,,,NP,whole
lev,מנחה,subs,,,,,present
lev,כהנ,subs,,,,,priest
lev,כליל,adjv,,,,AdvP,entire
lev,היה,verb,qal,impf,,VP,be
lev,לא,nega,,,xYq0,NegP,not
lev,אכל,verb,nif,impf,,VP,eat
lev,ו,conj,,,WayX,CP,and
lev,דבר,verb,piel,wayq,,VP,speak
lev,יהוה,nmpr,,,,PrNP,YHWH
lev,אל,prep,,,,PP,to
lev,משׁה,nmpr,,,,,Moses
lev,ל,prep,,,InfC,VP,to
lev,אמר,verb,qal,infc,,,say
lev,דבר,verb,piel,impv,ZIm0,VP,speak
lev,אל,prep,,,,PP,to
lev,אהרנ,nmpr,,,,,Aaron
lev,ו,conj,,,,,and
lev,אל,prep,,,,,to
lev,בנ,subs,,,,,son
lev,ל,prep,,,InfC,VP,to
lev,אמר,verb,qal,infc,,,say
lev,זאת,prde,,,NmCl,DPrP,this
lev,תורה,subs,,,,NP,instruction
lev,ה,art,,,,,the
lev,חטאת,subs,,,,,sin
lev,ב,prep,,,xYqX,PP,in
lev,מקומ,subs,,,,,place
lev,אשׁר,conj,,,xYqX,CP,<relative>
lev,שׁחט,verb,nif,impf,,VP,slaughter
lev,ה,art,,,,NP,the
lev,עלה,subs,,,,,burnt-offering
lev,שׁחט,verb,nif,impf,xYqX,VP,slaughter
lev,ה,art,,,,NP,the
lev,חטאת,subs,,,,,sin
lev,ל,prep,,,,PP,to
lev,פנה,subs,,,,,face
lev,יהוה,nmpr,,,,,YHWH
lev,קדשׁ,subs,,,NmCl,NP,holiness
lev,קדשׁ,subs,,,,,holiness
lev,היא,prps,,,,PPrP,she
lev,ה,art,,,XYqt,NP,the
lev,כהנ,subs,,,,,priest
lev,ה,art,,,Ptcp,CP,the
lev,חטא,verb,piel,ptca,,VP,miss
lev,את,prep,,,,PP,<object marker>
lev,אכל,verb,qal,impf,XYqt,VP,eat
lev,ב,prep,,,xYq0,PP,in
lev,מקומ,subs,,,,,place
lev,קדושׁ,adjv,,,,,holy
lev,אכל,verb,nif,impf,,VP,eat
lev,ב,prep,,,,PP,in
lev,חצר,subs,,,,,court
lev,אהל,subs,,,,,tent
lev,מועד,subs,,,,,appointment
lev,כל,subs,,,XYqt,NP,whole
lev,אשׁר,conj,,,xYq0,CP,<relative>
lev,נגע,verb,qal,impf,,VP,touch
lev,ב,prep,,,,PP,in
lev,בשׂר,subs,,,,,flesh
lev,קדשׁ,verb,qal,impf,XYqt,VP,be holy
lev,ו,conj,,,WxY0,CP,and
lev,אשׁר,conj,,,,CP,<relative>
lev,נזה,verb,qal,impf,,VP,spatter
lev,מנ,prep,,,,PP,from
lev,דמ,subs,,,,,blood
lev,על,prep,,,,PP,upon
lev,ה,art,,,,,the
lev,בגד,subs,,,,,garment
lev,אשׁר,conj,,,xYq0,CP,<relative>
lev,נזה,verb,qal,impf,,VP,spatter
lev,על,prep,,,,PP,upon
lev,כבס,verb,piel,impf,xYq0,VP,wash
lev,ב,prep,,,,PP,in
lev,מקומ,subs,,,,,place
lev,קדושׁ,adjv,,,,,holy
lev,ו,conj,,,WXYq,CP,and
lev,כלי,subs,,,,NP,tool
lev,חרשׂ,subs,,,,,clay
lev,אשׁר,conj,,,xYq0,CP,<relative>
lev,בשׁל,verb,pual,impf,,VP,boil
lev,ב,prep,,,,PP,in
lev,שׁבר,verb,nif,impf,WXYq,VP,break
lev,ו,conj,,,WxQ0,CP,and
lev,אמ,conj,,,,CP,if
lev,ב,prep,,,,PP,in
lev,כלי,subs,,,,,tool
lev,נחשׁת,subs,,,,,bronze
lev,בשׁל,verb,pual,perf,,VP,boil
lev,ו,conj,,,WQt0,CP,and
lev,מרק,verb,pual,perf,,VP,polish
lev,ו,conj,,,WQt0,CP,and
lev,שׁטפ,verb,pual,perf,,VP,wash off
lev,ב,prep,,,,PP,in
lev,ה,art,,,,,the
lev,מימ,subs,,,,,water
lev,כל,subs,,,XYqt,NP,whole
lev,זכר,adjv,,,,,male
lev,ב,prep,,,,,in
lev,ה,art,,,,,the
lev,כהנ,subs,,,,,priest
lev,אכל,verb,qal,impf,,VP,eat
lev,את,prep,,,,PP,<object marker>
lev,קדשׁ,subs,,,NmCl,NP,holiness
lev,קדשׁ,subs,,,,,holiness
lev,היא,prps,,,,PPrP,she
lev,ו,conj,,,WXYq,CP,and
lev,כל,subs,,,,NP,whole
lev,חטאת,subs,,,,,sin
lev,אשׁר,conj,,,xYq0,CP,<relative>
lev,בוא,verb,hof,impf,,VP,come
lev,מנ,prep,,,,PP,from
lev,דמ,subs,,,,,blood
lev,אל,prep,,,,PP,to
lev,אהל,subs,,,,,tent
lev,מועד,subs,,,,,appointment
lev,ל,prep,,,InfC,VP,to
lev,כפר,verb,piel,infc,,,cover
lev,ב,prep,,,,PP,in
lev,ה,art,,,,,the
lev,קדשׁ,subs,,,,,holiness
lev,לא,nega,,,WXYq,NegP,not
lev,אכל,verb,nif,impf,,VP,eat
lev,ב,prep,,,xYq0,PP,in
lev,ה,art,,,,,the
lev,אשׁ,subs,,,,,fire
lev,שׂרפ,verb,nif,impf,,VP,burn
lev,ו,conj,,,NmCl,CP,and
lev,זאת,prde,,,,DPrP,this
lev,תורה,subs,,,,NP,instruction
lev,ה,art,,,,,the
lev,אשׁמ,subs,,,,,guilt
lev,קדשׁ,subs,,,NmCl,NP,holiness
lev,קדשׁ,subs,,,,,holiness
lev,הוא,prps,,,,PPrP,he
lev,ב,prep,,,xYq0,PP,in
lev,מקומ,subs,,,,,place
lev,אשׁר,conj,,,xYq0,CP,<relative>
lev,שׁחט,verb,qal,impf,,VP,slaughter
lev,את,prep,,,,PP,<object marker>
lev,ה,art,,,,,the
lev,עלה,subs,,,,,burnt-offering
lev,שׁחט,verb,qal,impf,xYq0,VP,slaughter
lev,את,prep,,,,PP,<object marker>
lev,ה,art,,,,,the
lev,אשׁמ,subs,,,,,guilt
lev,ו,conj,,,WxY0,CP,and
lev,את,prep,,,,PP,<object marker>
lev,דמ,subs,,,,,blood
lev,זרק,verb,qal,impf,,VP,toss
lev,על,prep,,,,PP,upon
lev,ה,art,,,,,the
lev,מזבח,subs,,,,,altar
lev,סביב,subs,,,,AdvP,surrounding
lev,ו,conj,,,WxY0,CP,and
lev,את,prep,,,,PP,<object marker>
lev,כל,subs,,,,,whole
lev,חלב,subs,,,,,fat
lev,קרב,verb,hif,impf,,VP,approach
lev,מנ,prep,,,,PP,from
lev,את,prep,,,,PP,<object marker>
lev,ה,art,,,,,the
lev,אליה,subs,,,,,fat tail
lev,ו,conj,,,,,and
lev,את,prep,,,,,<object marker>
lev,ה,art,,,,,the
lev,חלב,subs,,,,,fat
lev,ה,art,,,Ptcp,CP,the
lev,כסה,verb,piel,ptca,,VP,cover
lev,את,prep,,,,PP,<object marker>
lev,ה,art,,,,,the
lev,קרב,subs,,,,,interior
lev,ו,conj,,,WxY0,PP,and
lev,את,prep,,,,,<object marker>
lev,שׁנימ,subs,,,,,two
lev,ה,art,,,,,the
lev,כליה,subs,,,,,kidney
lev,ו,conj,,,,,and
lev,את,prep,,,,,<object marker>
lev,ה,art,,,,,the
lev,חלב,subs,,,,,fat
lev,אשׁר,conj,,,NmCl,CP,<relative>
lev,על,prep,,,,PP,upon
lev,אשׁר,conj,,,NmCl,CP,<relative>
lev,על,prep,,,,PP,upon
lev,ה,art,,,,,the
lev,כסל,subs,,,,,loin
lev,ו,conj,,,WxY0,CP,and
lev,את,prep,,,,PP,<object marker>
lev,ה,art,,,,,the
lev,יתרת,subs,,,,,appendage of liver
lev,על,prep,,,,,upon
lev,ה,art,,,,,the
lev,כבד,subs,,,,,liver
lev,על,prep,,,,PP,upon
lev,ה,art,,,,,the
lev,כליה,subs,,,,,kidney
lev,סור,verb,hif,impf,,VP,turn aside
lev,ו,conj,,,WQtX,CP,and
lev,קטר,verb,hif,perf,,VP,smoke
lev,את,prep,,,,PP,<object marker>
lev,ה,art,,,,NP,the
lev,כהנ,subs,,,,,priest
lev,ה,art,,,,AdvP,the
lev,מזבח,subs,,,,,altar
lev,אשׁה,subs,,,NmCl,NP,fire offering
lev,ל,prep,,,,PP,to
lev,יהוה,nmpr,,,,,YHWH
lev,אשׁמ,subs,,,NmCl,NP,guilt
lev,הוא,prps,,,,PPrP,he
lev,כל,subs,,,XYqt,NP,whole
lev,זכר,adjv,,,,,male
lev,ב,prep,,,,,in
lev,ה,art,,,,,the
lev,כהנ,subs,,,,,priest
lev,אכל,verb,qal,impf,,VP,eat
lev,ב,prep,,,xYq0,PP,in
lev,מקומ,subs,,,,,place
lev,קדושׁ,adjv,,,,,holy
lev,אכל,verb,nif,impf,,VP,eat
lev,קדשׁ,subs,,,NmCl,NP,holiness
lev,קדשׁ,subs,,,,,holiness
lev,הוא,prps,,,,PPrP,he
lev,כ,prep,,,NmCl,PP,as
lev,ה,art,,,,,the
lev,חטאת,subs,,,,,sin
lev,כ,prep,,,,PP,as
lev,ה,art,,,,,the
lev,אשׁמ,subs,,,,,guilt
lev,תורה,subs,,,NmCl,NP,instruction
lev,אחד,subs,,,,,one
lev,ל,prep,,,,PP,to
lev,ה,art,,,CPen,NP,the
lev,כהנ,subs,,,,,priest
lev,אשׁר,conj,,,xYq0,CP,<relative>
lev,כפר,verb,piel,impf,,VP,cover
lev,ב,prep,,,,PP,in
lev,ל,prep,,,xYq0,PP,to
lev,היה,verb,qal,impf,,VP,be
lev,ו,conj,,,CPen,CP,and
lev,ה,art,,,,NP,the
lev,כהנ,subs,,,,,priest
lev,ה,art,,,Ptcp,CP,the
lev,קרב,verb,hif,ptca,,VP,approach
lev,את,prep,,,,PP,<object marker>
lev,עלה,subs,,,,,burnt-offering
lev,אישׁ,subs,,,,,man
lev,עור,subs,,,NmCl,NP,skin
lev,ה,art,,,,,the
lev,עלה,subs,,,,,burnt-offering
lev,אשׁר,conj,,,xQt0,CP,<relative>
lev,קרב,verb,hif,perf,,VP,approach
lev,ל,prep,,,NmCl,PP,to
lev,ה,art,,,,,the
lev,כהנ,subs,,,,,priest
lev,ל,prep,,,xYq0,PP,to
lev,היה,verb,qal,impf,,VP,be
lev,ו,conj,,,NmCl,CP,and
lev,כל,subs,,,,NP,whole
lev,מנחה,subs,,,,,present
lev,אשׁר,conj,,,xYq0,CP,<relative>
lev,אפה,verb,nif,impf,,VP,bake
lev,ב,prep,,,,PP,in
lev,ה,art,,,,,the
lev,תנור,subs,,,,,furnace
lev,ו,conj,,,NmCl,NP,and
lev,כל,subs,,,,,whole
lev,עשׂה,verb,nif,ptca,Ptcp,VP,make
lev,ב,prep,,,,PP,in
lev,ה,art,,,,,the
lev,מרחשׁת,subs,,,,,cooking pot
lev,ו,conj,,,,,and
lev,על,prep,,,,,upon
lev,מחבת,subs,,,,,griddle
lev,ל,prep,,,NmCl,PP,to
lev,ה,art,,,,,the
lev,כהנ,subs,,,,,priest
lev,ה,art,,,Ptcp,CP,the
lev,קרב,verb,hif,ptca,,VP,approach
lev,את,prep,,,,PP,<object marker>
lev,ל,prep,,,xYq0,PP,to
lev,היה,verb,qal,impf,,VP,be
lev,ו,conj,,,WXYq,CP,and
lev,כל,subs,,,,NP,whole
lev,מנחה,subs,,,,,present
lev,בלל,verb,qal,ptcp,Ptcp,VP,"moisten, confound"
lev,ב,prep,,,,PP,in
lev,ה,art,,,,,the
lev,שׁמנ,subs,,,,,oil
lev,ו,conj,,,AjCl,CP,and
lev,חרב,adjv,,,,AdjP,dry
lev,ל,prep,,,WXYq,PP,to
lev,כל,subs,,,,,whole
lev,בנ,subs,,,,,son
lev,אהרנ,nmpr,,,,,Aaron
lev,היה,verb,qal,impf,,VP,be
lev,אישׁ,subs,,,Ellp,NP,man
lev,כ,prep,,,,PP,as
lev,אח,subs,,,,,brother
lev,ו,conj,,,NmCl,CP,and
lev,זאת,prde,,,,DPrP,this
lev,תורה,subs,,,,NP,instruction
lev,זבח,subs,,,,,sacrifice
lev,ה,art,,,,,the
lev,שׁלמ,subs,,,,,final offer
lev,אשׁר,conj,,,xYq0,CP,<relative>
lev,קרב,verb,hif,impf,,VP,approach
lev,ל,prep,,,,PP,to
lev,יהוה,nmpr,,,,,YHWH
lev,אמ,conj,,,xYq0,CP,if
lev,על,prep,,,,PP,upon
lev,תודה,subs,,,,,thanksgiving
lev,קרב,verb,hif,impf,,VP,approach
lev,ו,conj,,,WQt0,CP,and
lev,קרב,verb,hif,perf,,VP,approach
lev,על,prep,,,,PP,upon
lev,זבח,subs,,,,,sacrifice
lev,ה,art,,,,,the
lev,תודה,subs,,,,,thanksgiving
lev,חלה,subs,,,,NP,bread
lev,מצה,subs,,,,,matzah
lev,בלל,verb,qal,ptcp,Ptcp,VP,"moisten, confound"
lev,ב,prep,,,,PP,in
lev,ה,art,,,,,the
lev,שׁמנ,subs,,,,,oil
lev,ו,conj,,,WQt0,NP,and
lev,רקיק,subs,,,,,wafer
lev,מצה,subs,,,,,matzah
lev,משׁח,verb,qal,ptcp,Ptcp,VP,smear
lev,ב,prep,,,,PP,in
lev,ה,art,,,,,the
lev,שׁמנ,subs,,,,,oil
lev,ו,conj,,,WQt0,NP,and
lev,סלת,subs,,,,,wheat groat
lev,רבכ,verb,hof,ptcp,,,mix
lev,חלה,subs,,,Ellp,NP,bread
lev,בלל,verb,qal,ptcp,Ptcp,VP,"moisten, confound"
lev,ב,prep,,,,PP,in
lev,ה,art,,,,,the
lev,שׁמנ,subs,,,,,oil
lev,על,prep,,,xYq0,PP,upon
lev,חלה,subs,,,,,bread
lev,לחמ,subs,,,,,bread
lev,חמצ,subs,,,,,leaven
lev,קרב,verb,hif,impf,,VP,approach
lev,קרבנ,subs,,,,NP,offering
lev,על,prep,,,Ellp,PP,upon
lev,זבח,subs,,,,,sacrifice
lev,תודה,subs,,,,NP,thanksgiving
lev,שׁלמ,subs,,,,,final offer
lev,ו,conj,,,WQt0,CP,and
lev,קרב,verb,hif,perf,,VP,approach
lev,מנ,prep,,,,PP,from
lev,אחד,subs,,,,NP,one
lev,מנ,prep,,,,PP,from
lev,כל,subs,,,,,whole
lev,קרבנ,subs,,,,,offering
lev,תרומה,subs,,,,NP,contribution
lev,ל,prep,,,,,to
lev,יהוה,nmpr,,,,,YHWH
lev,ל,prep,,,CPen,PP,to
lev,ה,art,,,,,the
lev,כהנ,subs,,,,,priest
lev,ה,art,,,Ptcp,CP,the
lev,זרק,verb,qal,ptca,,VP,toss
lev,את,prep,,,,PP,<object marker>
lev,דמ,subs,,,,,blood
lev,ה,art,,,,,the
lev,שׁלמ,subs,,,,,final offer
lev,ל,prep,,,xYq0,PP,to
lev,היה,verb,qal,impf,,VP,be
lev,ו,conj,,,WXYq,CP,and
lev,בשׂר,subs,,,,NP,flesh
lev,זבח,subs,,,,,sacrifice
lev,תודה,subs,,,,,thanksgiving
lev,שׁלמ,subs,,,,,final offer
lev,ב,prep,,,,PP,in
lev,יומ,subs,,,,,day
lev,קרבנ,subs,,,,,offering
lev,אכל,verb,nif,impf,,VP,eat
lev,לא,nega,,,xYq0,NegP,not
lev,נוח,verb,hif,impf,,VP,settle
lev,מנ,prep,,,,PP,from
lev,עד,prep,,,,PP,unto
lev,בקר,subs,,,,,morning
lev,ו,conj,,,NmCl,CP,and
lev,אמ,conj,,,,CP,if
lev,נדר,subs,,,,NP,vow
lev,או,conj,,,,,or
lev,נדבה,subs,,,,,free will
lev,זבח,subs,,,,NP,sacrifice
lev,קרבנ,subs,,,,,offering
lev,ב,prep,,,xYq0,PP,in
lev,יומ,subs,,,,,day
lev,קרב,verb,hif,infc,InfC,VP,approach
lev,את,prep,,,,PP,<object marker>
lev,זבח,subs,,,,,sacrifice
lev,אכל,verb,nif,impf,xYq0,VP,eat
lev,ו,conj,,,CPen,CP,and
lev,מנ,prep,,,,PP,from
lev,מחרת,subs,,,,,next day
lev,ו,conj,,,WXYq,CP,and
lev,ה,art,,,Ptcp,CP,the
lev,יתר,verb,nif,ptca,,VP,remain
lev,מנ,prep,,,,PP,from
lev,אכל,verb,nif,impf,WXYq,VP,eat
lev,ו,conj,,,WXYq,CP,and
lev,ה,art,,,Ptcp,CP,the
lev,יתר,verb,nif,ptca,,VP,remain
lev,מנ,prep,,,,PP,from
lev,בשׂר,subs,,,,,flesh
lev,ה,art,,,,,the
lev,זבח,subs,,,,,sacrifice
lev,ב,prep,,,,PP,in
lev,ה,art,,,,,the
lev,יומ,subs,,,,,day
lev,ה,art,,,,,the
lev,שׁלישׁי,adjv,,,,,third
lev,ב,prep,,,WXYq,PP,in
lev,ה,art,,,,,the
lev,אשׁ,subs,,,,,fire
lev,שׂרפ,verb,nif,impf,,VP,burn
lev,ו,conj,,,WxY0,CP,and
lev,אמ,conj,,,,CP,if
lev,אכל,verb,nif,infa,,AdvP,eat
lev,אכל,verb,nif,impf,,VP,eat
lev,מנ,prep,,,,PP,from
lev,בשׂר,subs,,,,,flesh
lev,זבח,subs,,,,,sacrifice
lev,שׁלמ,subs,,,,,final offer
lev,ב,prep,,,,PP,in
lev,ה,art,,,,,the
lev,יומ,subs,,,,,day
lev,ה,art,,,,,the
lev,שׁלישׁי,adjv,,,,,third
lev,לא,nega,,,xYqX,NegP,not
lev,רצה,verb,nif,impf,,VP,like
lev,ה,art,,,Ptcp,CP,the
lev,קרב,verb,hif,ptca,,VP,approach
lev,את,prep,,,,PP,<object marker>
lev,לא,nega,,,xYq0,NegP,not
lev,חשׁב,verb,nif,impf,,VP,account
lev,ל,prep,,,,PP,to
lev,פגול,subs,,,xYq0,NP,unclean meat
lev,היה,verb,qal,impf,,VP,be
lev,ו,conj,,,WXYq,CP,and
lev,ה,art,,,,NP,the
lev,נפשׁ,subs,,,,,soul
lev,ה,art,,,Ptcp,CP,the
lev,אכל,verb,qal,ptca,,VP,eat
lev,מנ,prep,,,,PP,from
lev,עונ,subs,,,WXYq,NP,sin
lev,נשׂא,verb,qal,impf,,VP,lift
lev,ו,conj,,,WXYq,CP,and
lev,ה,art,,,,NP,the
lev,בשׂר,subs,,,,,flesh
lev,אשׁר,conj,,,xYq0,CP,<relative>
lev,נגע,verb,qal,impf,,VP,touch
lev,ב,prep,,,,PP,in
lev,כל,subs,,,,,whole
lev,טמא,adjv,,,,,unclean
lev,לא,nega,,,WXYq,NegP,not
lev,אכל,verb,nif,impf,,VP,eat
lev,ב,prep,,,xYq0,PP,in
lev,ה,art,,,,,the
lev,אשׁ,subs,,,,,fire
lev,שׂרפ,verb,nif,impf,,VP,burn
lev,ו,conj,,,CPen,CP,and
lev,ה,art,,,,NP,the
lev,בשׂר,subs,,,,,flesh
lev,כל,subs,,,XYqt,NP,whole
lev,טהר,adjv,,,,,pure
lev,אכל,verb,qal,impf,,VP,eat
lev,בשׂר,subs,,,,NP,flesh
lev,ו,conj,,,CPen,CP,and
lev,ה,art,,,,NP,the
lev,נפשׁ,subs,,,,,soul
lev,אשׁר,conj,,,xYq0,CP,<relative>
lev,אכל,verb,qal,impf,,VP,eat
lev,בשׂר,subs,,,,NP,flesh
lev,מנ,prep,,,,,from
lev,זבח,subs,,,,,sacrifice
lev,ה,art,,,,,the
lev,שׁלמ,subs,,,,,final offer
lev,אשׁר,conj,,,NmCl,CP,<relative>
lev,ל,prep,,,,PP,to
lev,יהוה,nmpr,,,,,YHWH
lev,ו,conj,,,NmCl,CP,and
lev,טמאה,subs,,,,NP,uncleanness
lev,על,prep,,,,PP,upon
lev,ו,conj,,,WQtX,CP,and
lev,כרת,verb,nif,perf,,VP,cut
lev,ה,art,,,,NP,the
lev,נפשׁ,subs,,,,,soul
lev,ה,art,,,,,the
lev,היא,prps,,,,,she
lev,מנ,prep,,,,PP,from
lev,עמ,subs,,,,,people
lev,ו,conj,,,CPen,CP,and
lev,נפשׁ,subs,,,,NP,soul
lev,כי,conj,,,xYq0,CP,that
lev,נגע,verb,qal,impf,,VP,touch
lev,ב,prep,,,,PP,in
lev,כל,subs,,,,,whole
lev,טמא,adjv,,,,,unclean
lev,ב,prep,,,,,in
lev,טמאה,subs,,,,,uncleanness
lev,אדמ,subs,,,,,"human, mankind"
lev,או,conj,,,,,or
lev,ב,prep,,,,,in
lev,בהמה,subs,,,,,cattle
lev,טמא,adjv,,,,,unclean
lev,או,conj,,,,,or
lev,ב,prep,,,,,in
lev,כל,subs,,,,,whole
lev,שׁקצ,subs,,,,,something detestable
lev,טמא,adjv,,,,,unclean
lev,ו,conj,,,WQt0,CP,and
lev,אכל,verb,qal,perf,,VP,eat
lev,מנ,prep,,,,PP,from
lev,בשׂר,subs,,,,,flesh
lev,זבח,subs,,,,,sacrifice
lev,ה,art,,,,,the
lev,שׁלמ,subs,,,,,final offer
lev,אשׁר,conj,,,NmCl,CP,<relative>
lev,ל,prep,,,,PP,to
lev,יהוה,nmpr,,,,,YHWH
lev,ו,conj,,,WQtX,CP,and
lev,כרת,verb,nif,perf,,VP,cut
lev,ה,art,,,,NP,the
lev,נפשׁ,subs,,,,,soul
lev,ה,art,,,,,the
lev,היא,prps,,,,,she
lev,מנ,prep,,,,PP,from
lev,עמ,subs,,,,,people
lev,ו,conj,,,WayX,CP,and
lev,דבר,verb,piel,wayq,,VP,speak
lev,יהוה,nmpr,,,,PrNP,YHWH
lev,אל,prep,,,,PP,to
lev,משׁה,nmpr,,,,,Moses
lev,ל,prep,,,InfC,VP,to
lev,אמר,verb,qal,infc,,,say
lev,דבר,verb,piel,impv,ZIm0,VP,speak
lev,אל,prep,,,,PP,to
lev,בנ,subs,,,,,son
lev,ישׂראל,nmpr,,,,,Israel
lev,ל,prep,,,InfC,VP,to
lev,אמר,verb,qal,infc,,,say
lev,כל,subs,,,xYq0,NP,whole
lev,חלב,subs,,,,,fat
lev,שׁור,subs,,,,,bullock
lev,ו,conj,,,,,and
lev,כשׂב,subs,,,,,young ram
lev,ו,conj,,,,,and
lev,עז,subs,,,,,goat
lev,לא,nega,,,,NegP,not
lev,אכל,verb,qal,impf,,VP,eat
lev,ו,conj,,,WXYq,CP,and
lev,חלב,subs,,,,NP,fat
lev,נבלה,subs,,,,,corpse
lev,ו,conj,,,,,and
lev,חלב,subs,,,,,fat
lev,טריפה,subs,,,,,prey
lev,עשׂה,verb,nif,impf,,VP,make
lev,ל,prep,,,,PP,to
lev,כל,subs,,,,,whole
lev,מלאכה,subs,,,,,work
lev,ו,conj,,,WxY0,CP,and
lev,אכל,verb,qal,infa,,AdvP,eat
lev,לא,nega,,,,NegP,not
lev,אכל,verb,qal,impf,,VP,eat
lev,כי,conj,,,CPen,CP,that
lev,כל,subs,,,,NP,whole
lev,אכל,verb,qal,ptca,Ptcp,VP,eat
lev,חלב,subs,,,,NP,fat
