book,lex,sp,vs,vt,ctyp,ptyp,gloss
chr,את,prep,,,,,<object marker>
chr,ה,art,,,,,the
chr,חמתי,adjv,,,,,Hamathite
chr,בנ,subs,,,NmCl,NP,son
chr,שׁמ,nmpr,,,,,Shem
chr,עילמ,nmpr,,,,PrNP,Elam
chr,ו,conj,,,,,and
chr,אשׁור,nmpr,,,,,Asshur
chr,ו,conj,,,,,and
chr,ארפכשׁד,nmpr,,,,,Arpachshad
chr,ו,conj,,,,,and
chr,לוד,nmpr,,,,,Lud
chr,ו,conj,,,,,and
chr,ארמ,nmpr,,,,,Aram
chr,ו,conj,,,,,and
chr,עוצ,nmpr,,,,,Uz
chr,ו,conj,,,,,and
chr,חול,nmpr,,,,,Hul
chr,ו,conj,,,,,and
chr,גתר,nmpr,,,,,Gether
chr,ו,conj,,,,,and
chr,משׁכ,nmpr,,,,,Meshech
chr,ו,conj,,,WXQt,CP,and
chr,ארפכשׁד,nmpr,,,,PrNP,Arpachshad
chr,ילד,verb,qal,perf,,VP,bear
chr,את,prep,,,,PP,<object marker>
chr,שׁלח,nmpr,,,,,Shelah
chr,ו,conj,,,WXQt,CP,and
chr,שׁלח,nmpr,,,,PrNP,Shelah
chr,ילד,verb,qal,perf,,VP,bear
chr,את,prep,,,,PP,<object marker>
chr,עבר,nmpr,,,,,Eber
chr,ו,conj,,,WxQX,CP,and
chr,ל,prep,,,,PP,to
chr,עבר,nmpr,,,,,Eber
chr,ילד,verb,pual,perf,,VP,bear
chr,שׁנימ,subs,,,,NP,two
chr,בנ,subs,,,,,son
chr,שׁמ,subs,,,NmCl,NP,name
chr,ה,art,,,,,the
chr,אחד,subs,,,,,one
chr,פלג,nmpr,,,,PrNP,Peleg
chr,כי,conj,,,xQtX,CP,that
chr,ב,prep,,,,PP,in
chr,יומ,subs,,,,,day
chr,פלג,verb,nif,perf,,VP,divide
chr,ה,art,,,,NP,the
chr,ארצ,subs,,,,,earth
chr,ו,conj,,,NmCl,CP,and
chr,שׁמ,subs,,,,NP,name
chr,אח,subs,,,,,brother
chr,יקטנ,nmpr,,,,PrNP,Joktan
chr,ו,conj,,,WXQt,CP,and
chr,יקטנ,nmpr,,,,PrNP,Joktan
chr,ילד,verb,qal,perf,,VP,bear
chr,את,prep,,,,PP,<object marker>
chr,אלמודד,nmpr,,,,,Almodad
chr,ו,conj,,,,,and
chr,את,prep,,,,,<object marker>
chr,שׁלפ,nmpr,,,,,Sheleph
chr,ו,conj,,,,,and
chr,את,prep,,,,,<object marker>
chr,חצרמות,nmpr,,,,,Hazarmaveth
chr,ו,conj,,,,,and
chr,את,prep,,,,,<object marker>
chr,ירח,nmpr,,,,,Jerah
chr,ו,conj,,,Ellp,CP,and
chr,את,prep,,,,PP,<object marker>
chr,הדורמ,nmpr,,,,,Hadoram
chr,ו,conj,,,,,and
chr,את,prep,,,,,<object marker>
chr,אוזל,nmpr,,,,,Uzal
chr,ו,conj,,,,,and
chr,את,prep,,,,,<object marker>
chr,דקלה,nmpr,,,,,Diklah
chr,ו,conj,,,Ellp,CP,and
chr,את,prep,,,,PP,<object marker>
chr,עיבל,nmpr,,,,,Ebal
chr,ו,conj,,,,,and
chr,את,prep,,,,,<object marker>
chr,אבימאל,nmpr,,,,,Abimael
chr,ו,conj,,,,,and
chr,את,prep,,,,,<object marker>
chr,שׁבא,nmpr,,,,,Sheba
chr,ו,conj,,,Ellp,CP,and
chr,את,prep,,,,PP,<object marker>
chr,אופיר,nmpr,,,,,Ophir
chr,ו,conj,,,,,and
chr,את,prep,,,,,<object marker>
chr,חוילה,nmpr,,,,,Havilah
chr,ו,conj,,,,,and
chr,את,prep,,,,,<object marker>
chr,יובב,nmpr,,,,,Jobab
chr,כל,subs,,,NmCl,NP,whole
chr,אלה,prde,,,,,these
chr,בנ,subs,,,,NP,son
chr,יקטנ,nmpr,,,,,Joktan
chr,שׁמ,nmpr,,,Ellp,PrNP,Shem
chr,ארפכשׁד,nmpr,,,,,Arpachshad
chr,שׁלח,nmpr,,,,,Shelah
chr,עבר,nmpr,,,NmCl,PrNP,Eber
chr,פלג,nmpr,,,,,Peleg
chr,רעו,nmpr,,,,,Reu
chr,שׂרוג,nmpr,,,NmCl,PrNP,Serug
chr,נחור,nmpr,,,,,Nahor
chr,תרח,nmpr,,,,,Terah
chr,אברמ,nmpr,,,NmCl,PrNP,Abram
chr,הוא,prps,,,NmCl,PPrP,he
chr,אברהמ,nmpr,,,,PrNP,Abraham
chr,בנ,subs,,,NmCl,NP,son
chr,אברהמ,nmpr,,,,,Abraham
chr,יצחק,nmpr,,,,PrNP,Isaac
chr,ו,conj,,,,,and
chr,ישׁמעאל,nmpr,,,,,Ishmael
chr,אלה,prde,,,NmCl,DPrP,these
chr,תולדות,subs,,,,NP,generations
chr,בכר,subs,,,NmCl,NP,first-born
chr,ישׁמעאל,nmpr,,,,,Ishmael
chr,נביות,nmpr,,,,PrNP,Nebaioth
chr,ו,conj,,,Ellp,CP,and
chr,קדר,nmpr,,,,PrNP,Kedar
chr,ו,conj,,,,,and
chr,אדבאל,nmpr,,,,,Abdeel
chr,ו,conj,,,,,and
chr,מבשׂמ,nmpr,,,,,Mibsam
chr,משׁמע,nmpr,,,NmCl,PrNP,Mishma
chr,ו,conj,,,,,and
chr,דומה,nmpr,,,,,Dumah
chr,משׂא,nmpr,,,,,Massa
chr,חדד,nmpr,,,,,Hadad
chr,ו,conj,,,,,and
chr,תימא,nmpr,,,,,Tema
chr,יטור,nmpr,,,NmCl,PrNP,Jetur
chr,נפישׁ,nmpr,,,,,Naphish
chr,ו,conj,,,,,and
chr,קדמה,nmpr,,,,,Kedemah
chr,אלה,prde,,,CPen,DPrP,these
chr,המ,prps,,,NmCl,PPrP,they
chr,בנ,subs,,,,NP,son
chr,ישׁמעאל,nmpr,,,,,Ishmael
chr,ו,conj,,,NmCl,CP,and
chr,בנ,subs,,,,NP,son
chr,קטורה,nmpr,,,,,Keturah
chr,פלגשׁ,subs,,,,,concubine
chr,אברהמ,nmpr,,,,,Abraham
chr,ילד,verb,qal,perf,ZQt0,VP,bear
chr,את,prep,,,,PP,<object marker>
chr,זמרנ,nmpr,,,,,Zimran
chr,ו,conj,,,,,and
chr,יקשׁנ,nmpr,,,,,Jokshan
chr,ו,conj,,,,,and
chr,מדנ,nmpr,,,,,Medan
chr,ו,conj,,,,,and
chr,מדינ,nmpr,,,,,Midian
chr,ו,conj,,,,,and
chr,ישׁבק,nmpr,,,,,Ishbak
chr,ו,conj,,,,,and
chr,שׁוח,nmpr,,,,,Shuah
chr,ו,conj,,,NmCl,CP,and
chr,בנ,subs,,,,NP,son
chr,יקשׁנ,nmpr,,,,,Jokshan
chr,שׁבא,nmpr,,,,PrNP,Sheba
chr,ו,conj,,,,,and
chr,דדנ,nmpr,,,,,Dedan
chr,ו,conj,,,NmCl,CP,and
chr,בנ,subs,,,,NP,son
chr,מדינ,nmpr,,,,,Midian
chr,עיפה,nmpr,,,,PrNP,Ephah
chr,ו,conj,,,,,and
chr,עפר,nmpr,,,,,Epher
chr,ו,conj,,,,,and
chr,חנוכ,nmpr,,,,,Henoch
chr,ו,conj,,,,,and
chr,אבידע,nmpr,,,,,Abida
chr,ו,conj,,,,,and
chr,אלדעה,nmpr,,,,,Eldaah
chr,כל,subs,,,NmCl,NP,whole
chr,אלה,prde,,,,,these
chr,בנ,subs,,,,NP,son
chr,קטורה,nmpr,,,,,Keturah
chr,ו,conj,,,WayX,CP,and
chr,ילד,verb,hif,wayq,,VP,bear
chr,אברהמ,nmpr,,,,PrNP,Abraham
chr,את,prep,,,,PP,<object marker>
chr,יצחק,nmpr,,,,,Isaac
chr,בנ,subs,,,NmCl,NP,son
chr,יצחק,nmpr,,,,,Isaac
chr,עשׂו,nmpr,,,,PrNP,Esau
chr,ו,conj,,,,,and
chr,ישׂראל,nmpr,,,,,Israel
chr,בנ,subs,,,NmCl,NP,son
chr,עשׂו,nmpr,,,,,Esau
chr,אליפז,nmpr,,,,PrNP,Eliphaz
chr,רעואל,nmpr,,,,,Reuel
chr,ו,conj,,,,,and
chr,יעושׁ,nmpr,,,,,Jeush
chr,ו,conj,,,,,and
chr,יעלמ,nmpr,,,,,Jalam
chr,ו,conj,,,,,and
chr,קרח,nmpr,,,,,Korah
chr,בנ,subs,,,NmCl,NP,son
chr,אליפז,nmpr,,,,,Eliphaz
chr,תימנ,nmpr,,,,PrNP,Teman
chr,ו,conj,,,,,and
chr,אומר,nmpr,,,,,Omar
chr,צפי,nmpr,,,,,Zephi
chr,ו,conj,,,,,and
chr,געתמ,nmpr,,,,,Gatam
chr,קנז,nmpr,,,,,Kenaz
chr,ו,conj,,,,,and
chr,תמנע,nmpr,,,,,Timna
chr,ו,conj,,,,,and
chr,עמלק,nmpr,,,,,Amalek
chr,בנ,subs,,,NmCl,NP,son
chr,רעואל,nmpr,,,,,Reuel
chr,נחת,nmpr,,,,PrNP,Nahath
chr,זרח,nmpr,,,,,Zerah
chr,שׁמה,nmpr,,,,,Shammah
chr,ו,conj,,,,,and
chr,מזה,nmpr,,,,,Mizzah
chr,ו,conj,,,NmCl,CP,and
chr,בנ,subs,,,,NP,son
chr,שׂעיר,nmpr,,,,,Seir
chr,לוטנ,nmpr,,,,PrNP,Lotan
chr,ו,conj,,,,,and
chr,שׁובל,nmpr,,,,,Shobal
chr,ו,conj,,,,,and
chr,צבעונ,nmpr,,,,,Zibeon
chr,ו,conj,,,,,and
chr,ענה,nmpr,,,,,Anah
chr,ו,conj,,,,,and
chr,דישׁונ,nmpr,,,,,Dishon
chr,ו,conj,,,,,and
chr,אצר,nmpr,,,,,Ezer
chr,ו,conj,,,,,and
chr,דישׁנ,nmpr,,,,,Dishan
chr,ו,conj,,,NmCl,CP,and
chr,בנ,subs,,,,NP,son
chr,לוטנ,nmpr,,,,,Lotan
chr,חרי,nmpr,,,,PrNP,Hori
chr,ו,conj,,,,,and
chr,הוממ,nmpr,,,,,Homam
chr,ו,conj,,,NmCl,CP,and
chr,אחות,subs,,,,NP,sister
chr,לוטנ,nmpr,,,,,Lotan
chr,תמנע,nmpr,,,,PrNP,Timna
chr,בנ,subs,,,NmCl,NP,son
chr,שׁובל,nmpr,,,,,Shobal
chr,עלינ,nmpr,,,,PrNP,Alvan
chr,ו,conj,,,,,and
chr,מנחת,nmpr,,,,,Manahath
chr,ו,conj,,,,,and
chr,עיבל,nmpr,,,,,Ebal
chr,שׁפי,nmpr,,,,,Shephi
chr,ו,conj,,,,,and
chr,אונמ,nmpr,,,,,Onam
chr,ו,conj,,,NmCl,CP,and
chr,בנ,subs,,,,NP,son
chr,צבעונ,nmpr,,,,,Zibeon
chr,איה,nmpr,,,,PrNP,Ayyah
chr,ו,conj,,,,,and
chr,ענה,nmpr,,,,,Anah
chr,בנ,subs,,,NmCl,NP,son
chr,ענה,nmpr,,,,,Anah
chr,דישׁונ,nmpr,,,,PrNP,Dishon
chr,ו,conj,,,NmCl,CP,and
chr,בנ,subs,,,,NP,son
chr,דישׁונ,nmpr,,,,,Dishon
chr,חמרנ,nmpr,,,,PrNP,Hemdan
chr,ו,conj,,,,,and
chr,אשׁבנ,nmpr,,,,,Eshban
chr,ו,conj,,,,,and
chr,יתרנ,nmpr,,,,,Ithran
chr,ו,conj,,,,,and
chr,כרנ,nmpr,,,,,Keran
chr,בנ,subs,,,NmCl,NP,son
chr,אצר,nmpr,,,,,Ezer
chr,בלהנ,nmpr,,,,PrNP,Bilhan
chr,ו,conj,,,,,and
chr,זעונ,nmpr,,,,,Zaavan
chr,יעקנ,nmpr,,,,,Jaakan
chr,בנ,subs,,,NmCl,NP,son
chr,דישׁונ,nmpr,,,,,Dishon
chr,עוצ,nmpr,,,,PrNP,Uz
chr,ו,conj,,,,,and
chr,ארנ,nmpr,,,,,Aran
chr,ו,conj,,,NmCl,CP,and
chr,אלה,prde,,,,DPrP,these
chr,ה,art,,,,NP,the
chr,מלכ,subs,,,,,king
chr,אשׁר,conj,,,xQt0,CP,<relative>
chr,מלכ,verb,qal,perf,,VP,be king
chr,ב,prep,,,,PP,in
chr,ארצ,subs,,,,,earth
chr,אדומ,nmpr,,,,,Edom
chr,ל,prep,,,InfC,VP,to
chr,פנה,subs,,,,,face
chr,מלכ,verb,qal,infc,,,be king
chr,מלכ,subs,,,,NP,king
chr,ל,prep,,,,PP,to
chr,בנ,subs,,,,,son
chr,ישׂראל,nmpr,,,,,Israel
chr,בלע,nmpr,,,NmCl,PrNP,<king of edom>
chr,בנ,subs,,,,,son
chr,בעור,nmpr,,,,,Beor
chr,ו,conj,,,NmCl,CP,and
chr,שׁמ,subs,,,,NP,name
chr,עיר,subs,,,,,town
chr,דנהבה,nmpr,,,,PrNP,Dinhabah
chr,ו,conj,,,WayX,CP,and
chr,מות,verb,qal,wayq,,VP,die
chr,בלע,nmpr,,,,PrNP,<king of edom>
chr,ו,conj,,,WayX,CP,and
chr,מלכ,verb,qal,wayq,,VP,be king
chr,תחת,subs,,,,PP,under part
chr,יובב,nmpr,,,,PrNP,<king>
chr,בנ,subs,,,,,son
chr,זרח,nmpr,,,,,Zerah
chr,מנ,prep,,,,,from
chr,בצרה,nmpr,,,,,Bozrah
chr,ו,conj,,,WayX,CP,and
chr,מות,verb,qal,wayq,,VP,die
chr,יובב,nmpr,,,,PrNP,<king>
chr,ו,conj,,,WayX,CP,and
chr,מלכ,verb,qal,wayq,,VP,be king
chr,תחת,subs,,,,PP,under part
chr,חשׁמ,nmpr,,,,PrNP,Husham
chr,מנ,prep,,,,,from
chr,ארצ,subs,,,,,earth
chr,ה,art,,,,,the
chr,תימני,adjv,,,,,Temanite
chr,ו,conj,,,WayX,CP,and
chr,מות,verb,qal,wayq,,VP,die
chr,חשׁמ,nmpr,,,,PrNP,Husham
chr,ו,conj,,,WayX,CP,and
chr,מלכ,verb,qal,wayq,,VP,be king
chr,תחת,subs,,,,PP,under part
chr,הדד,nmpr,,,,PrNP,Hadad
chr,בנ,subs,,,,,son
chr,בדד,nmpr,,,,,Bedad
chr,ה,art,,,Ptcp,CP,the
chr,נכה,verb,hif,ptca,,VP,strike
chr,את,prep,,,,PP,<object marker>
chr,מדינ,nmpr,,,,,Midian
chr,ב,prep,,,,PP,in
chr,שׂדה,subs,,,,,open field
chr,מואב,nmpr,,,,,Moab
chr,ו,conj,,,NmCl,CP,and
chr,שׁמ,subs,,,,NP,name
chr,עיר,subs,,,,,town
chr,עוית,nmpr,,,,PrNP,Avith
chr,ו,conj,,,WayX,CP,and
chr,מות,verb,qal,wayq,,VP,die
chr,הדד,nmpr,,,,PrNP,Hadad
chr,ו,conj,,,WayX,CP,and
chr,מלכ,verb,qal,wayq,,VP,be king
chr,תחת,subs,,,,PP,under part
chr,שׂמלה,nmpr,,,,PrNP,Samlah
chr,מנ,prep,,,,,from
chr,משׂרקה,nmpr,,,,,Masrekah
chr,ו,conj,,,WayX,CP,and
chr,מות,verb,qal,wayq,,VP,die
chr,שׂמלה,nmpr,,,,PrNP,Samlah
chr,ו,conj,,,WayX,CP,and
chr,מלכ,verb,qal,wayq,,VP,be king
chr,תחת,subs,,,,PP,under part
chr,שׁאול,nmpr,,,,PrNP,Saul
chr,מנ,prep,,,,,from
chr,רחבות,nmpr,,,,,Rehoboth
chr,ה,art,,,,,the
chr,נהר,subs,,,,,stream
chr,ו,conj,,,WayX,CP,and
chr,מות,verb,qal,wayq,,VP,die
chr,שׁאול,nmpr,,,,PrNP,Saul
chr,ו,conj,,,WayX,CP,and
chr,מלכ,verb,qal,wayq,,VP,be king
chr,תחת,subs,,,,PP,under part
chr,בעל חננ,nmpr,,,,PrNP,Baal-Hanan
chr,בנ,subs,,,,,son
chr,עכבור,nmpr,,,,,Acbor
chr,ו,conj,,,WayX,CP,and
chr,מות,verb,qal,wayq,,VP,die
chr,בעל חננ,nmpr,,,,PrNP,Baal-Hanan
chr,ו,conj,,,WayX,CP,and
chr,מלכ,verb,qal,wayq,,VP,be king
chr,תחת,subs,,,,PP,under part
chr,הדד,nmpr,,,,PrNP,Hadad
chr,ו,conj,,,NmCl,CP,and
chr,שׁמ,subs,,,,NP,name
chr,עיר,subs,,,,,town
chr,פעי,nmpr,,,,PrNP,Pai
chr,ו,conj,,,NmCl,CP,and
chr,שׁמ,subs,,,,NP,name
chr,אשׁה,subs,,,,,woman
chr,מהיטבאל,nmpr,,,,PrNP,Mehetabel
chr,בת,subs,,,,,daughter
chr,מטרד,nmpr,,,,,Matred
chr,בת,subs,,,,,daughter
chr,מי זהב,nmpr,,,,,Me-Zahab
chr,ו,conj,,,WayX,CP,and
chr,מות,verb,qal,wayq,,VP,die
chr,הדד,nmpr,,,,PrNP,Hadad
chr,ו,conj,,,WayX,CP,and
chr,היה,verb,qal,wayq,,VP,be
chr,אלופ,subs,,,,NP,chief
chr,אדומ,nmpr,,,,,Edom
chr,אלופ,subs,,,,NP,chief
chr,תמנע,nmpr,,,,,Timna
chr,אלופ,subs,,,,,chief
chr,עלוה,nmpr,,,,,Alvah
chr,אלופ,subs,,,,,chief
chr,יתת,nmpr,,,,,Jetheth
chr,אלופ,subs,,,NmCl,NP,chief
chr,אהליבמה,nmpr,,,,,<tribe>
chr,אלופ,subs,,,,,chief
chr,אלה,nmpr,,,,,Elah
chr,אלופ,subs,,,,,chief
chr,פיננ,nmpr,,,,,Pinon
chr,אלופ,subs,,,NmCl,NP,chief
chr,קנז,nmpr,,,,,Kenaz
chr,אלופ,subs,,,,,chief
chr,תימנ,nmpr,,,,,Teman
chr,אלופ,subs,,,,,chief
chr,מבצר,nmpr,,,,,Mibzar
chr,אלופ,subs,,,NmCl,NP,chief
chr,מגדיאל,nmpr,,,,,Magdiel
chr,אלופ,subs,,,,,chief
chr,עירמ,nmpr,,,,,Iram
chr,אלה,prde,,,NmCl,DPrP,these
chr,אלופ,subs,,,,NP,chief
chr,אדומ,nmpr,,,,,Edom
chr,אלה,prde,,,NmCl,DPrP,these
chr,בנ,subs,,,,NP,son
chr,ישׂראל,nmpr,,,,,Israel
chr,ראובנ,nmpr,,,NmCl,PrNP,Reuben
chr,שׁמעונ,nmpr,,,,,Simeon
chr,לוי,nmpr,,,,,Levi
chr,ו,conj,,,,,and
chr,יהודה,nmpr,,,,,Judah
chr,ישׂשׂכר,nmpr,,,,,Issachar
chr,ו,conj,,,,,and
chr,זבולנ,nmpr,,,,,Zebulun
chr,דנ,nmpr,,,NmCl,PrNP,Dan
chr,יוספ,nmpr,,,,,Joseph
chr,ו,conj,,,,,and
chr,בנימנ,nmpr,,,,,Benjamin
chr,נפתלי,nmpr,,,,,Naphtali
chr,גד,nmpr,,,,,Gad
chr,ו,conj,,,,,and
chr,אשׁר,nmpr,,,,,Asher
chr,בנ,subs,,,NmCl,NP,son
chr,יהודה,nmpr,,,,,Judah
chr,ער,nmpr,,,,PrNP,Er
chr,ו,conj,,,,,and
chr,אוננ,nmpr,,,,,Onan
chr,ו,conj,,,,,and
chr,שׁלה,nmpr,,,,,Shelah
chr,שׁלשׁ,subs,,,,NP,three
chr,ילד,verb,nif,perf,ZQt0,VP,bear
chr,ל,prep,,,,PP,to
chr,מנ,prep,,,,PP,from
chr,בת,subs,,,,,daughter
chr,שׁוע,nmpr,,,,,Shua
chr,ה,art,,,,,the
chr,כנעני,adjv,,,,,Canaanite
chr,ו,conj,,,MSyn,CP,and
chr,היה,verb,qal,wayq,,VP,be
chr,ער,nmpr,,,AjCl,PrNP,Er
chr,בכר,subs,,,,,first-born
chr,יהודה,nmpr,,,,,Judah
chr,רע,adjv,,,,AdjP,evil
chr,ב,prep,,,,PP,in
chr,עינ,subs,,,,,eye
chr,יהוה,nmpr,,,,,YHWH
chr,ו,conj,,,Way0,CP,and
chr,מות,verb,hif,wayq,,VP,die
chr,ו,conj,,,WXQt,CP,and
chr,תמר,nmpr,,,,PrNP,Tamar
chr,כלה,subs,,,,,bride
chr,ילד,verb,qal,perf,,VP,bear
chr,ל,prep,,,,PP,to
chr,את,prep,,,,PP,<object marker>
chr,פרצ,nmpr,,,,,Perez
chr,ו,conj,,,,,and
chr,את,prep,,,,,<object marker>
chr,זרח,nmpr,,,,,Zerah
chr,כל,subs,,,NmCl,NP,whole
chr,בנ,subs,,,,,son
chr,יהודה,nmpr,,,,,Judah
chr,חמשׁ,subs,,,,NP,five
chr,בנ,subs,,,NmCl,NP,son
chr,פרצ,nmpr,,,,,Perez
chr,חצרונ,nmpr,,,,PrNP,Hezron
chr,ו,conj,,,,,and
chr,חמול,nmpr,,,,,Hamul
chr,ו,conj,,,NmCl,CP,and
chr,בנ,subs,,,,NP,son
chr,זרח,nmpr,,,,,Zerah
chr,זמרי,nmpr,,,,PrNP,Zimri
chr,ו,conj,,,,,and
chr,איתנ,nmpr,,,,,Ethan
chr,ו,conj,,,,,and
chr,הימנ,nmpr,,,,,Heman
chr,ו,conj,,,,,and
chr,כלכל,nmpr,,,,,Calcol
chr,ו,conj,,,,,and
chr,דרע,nmpr,,,,,Darda
chr,כל,subs,,,NmCl,NP,whole
chr,חמשׁ,subs,,,,NP,five
chr,ו,conj,,,NmCl,CP,and
chr,בנ,subs,,,,NP,son
chr,כרמי,nmpr,,,,,Carmi
chr,עכר,nmpr,,,,PrNP,Achar
chr,עכר,verb,qal,ptca,Ptcp,VP,taboo
chr,ישׂראל,nmpr,,,,PrNP,Israel
chr,אשׁר,conj,,,xQt0,CP,<relative>
chr,מעל,verb,qal,perf,,VP,be unfaithful
